time,thscode0,close0,DOM0,deltacash0,delta0,thscode1,close1,DOM1,deltacash1,delta1,thscode2,close2,DOM2,deltacash2,delta2,thscode3,close3,DOM3,deltacash3,delta3,thscode4,close4,DOM4,deltacash4,delta4,thscode5,close5,DOM5,deltacash5,delta5,thscode6,close6,DOM6,deltacash6,delta6,thscode7,close7,DOM7,deltacash7,delta7,thscode8,close8,DOM8,deltacash8,delta8,thscode9,close9,DOM9,deltacash9,delta9,thscode10,close10,DOM10,deltacash10,delta10,thscode11,close11,DOM11,deltacash11,delta11,thscode12,close12,DOM12,deltacash12,delta12,thscode13,close13,DOM13,deltacash13,delta13,thscode14,close14,DOM14,deltacash14,delta14,thscode15,close15,DOM15,deltacash15,delta15,thscode16,close16,DOM16,deltacash16,delta16,thscode17,close17,DOM17,deltacash17,delta17,thscode18,close18,DOM18,deltacash18,delta18,thscode19,close19,DOM19,deltacash19,delta19,thscode20,close20,DOM20,deltacash20,delta20,thscode21,close21,DOM21,deltacash21,delta21,thscode22,close22,DOM22,deltacash22,delta22,thscode23,close23,DOM23,deltacash23,delta23,thscode24,close24,DOM24,deltacash24,delta24,thscode25,close25,DOM25,deltacash25,delta25,thscode26,close26,DOM26,deltacash26,delta26,thscode27,close27,DOM27,deltacash27,delta27,thscode28,close28,DOM28,deltacash28,delta28,thscode29,close29,DOM29,deltacash29,delta29,thscode30,close30,DOM30,deltacash30,delta30,thscode31,close31,DOM31,deltacash31,delta31,thscode32,close32,DOM32,deltacash32,delta32,thscode33,close33,DOM33,deltacash33,delta33,thscode34,close34,DOM34,deltacash34,delta34,thscode35,close35,DOM35,deltacash35,delta35,thscode36,close36,DOM36,deltacash36,delta36,thscode37,close37,DOM37,deltacash37,delta37,thscode38,close38,DOM38,deltacash38,delta38,thscode39,close39,DOM39,deltacash39,delta39,thscode40,close40,DOM40,deltacash40,delta40,thscode41,close41,DOM41,deltacash41,delta41,thscode42,close42,DOM42,deltacash42,delta42,thscode43,close43,DOM43,deltacash43,delta43,thscode44,close44,DOM44,deltacash44,delta44,thscode45,close45,DOM45,deltacash45,delta45,thscode46,close46,DOM46,deltacash46,delta46,thscode47,close47,DOM47,deltacash47,delta47,thscode48,close48,DOM48,deltacash48,delta48,thscode49,close49,DOM49,deltacash49,delta49,thscode50,close50,DOM50,deltacash50,delta50,thscode51,close51,DOM51,deltacash51,delta51,thscode52,close52,DOM52,deltacash52,delta52,thscode53,close53,DOM53,deltacash53,delta53,thscode54,close54,DOM54,deltacash54,delta54,thscode55,close55,DOM55,deltacash55,delta55,thscode56,close56,DOM56,deltacash56,delta56,thscode57,close57,DOM57,deltacash57,delta57
2022/2/9 10:30,10003549.SH,0.3149,1000,46880.096,1,10003550.SH,0.2304,1000,46880.096,1,10003551.SH,0.1618,1000,46880.096,1,10003552.SH,0.1035,1000,46880.096,1,10003553.SH,0.0628,1000,46880.096,1,10003554.SH,0.0359,1000,46880.096,1,10003555.SH,0.0203,1000,46880.096,1,10003556.SH,0.0055,1000,46880.096,1,10003557.SH,0.0029,1000,46880.096,1,10003558.SH,0.02,1000,-5.20E-12,-1.11E-16,10003559.SH,0.0371,1000,-5.20E-12,-1.11E-16,10003560.SH,0.0644,1000,-5.20E-12,-1.11E-16,10003561.SH,0.1046,1000,-5.20E-12,-1.11E-16,10003562.SH,0.1611,1000,-5.20E-12,-1.11E-16,10003563.SH,0.2345,1000,-5.20E-12,-1.11E-16,10003564.SH,0.3187,1000,-5.20E-12,-1.11E-16,10003565.SH,0.5471,1000,-5.20E-12,-1.11E-16,10003566.SH,0.7902,1000,-5.20E-12,-1.11E-16,10003567.SH,0.0022,1000,46880.096,1,10003568.SH,1.0545,1000,-5.20E-12,-1.11E-16,10003569.SH,0.0019,1000,46880.096,1,10003570.SH,1.2875,1000,-5.20E-12,-1.11E-16,10003837.SH,0.0013,1000,46880.096,1,10003838.SH,1.4865,1000,-5.20E-12,-1.11E-16,10003931.SH,0.2586,1000,46160,1,10003932.SH,0.1816,1000,46160,1,10003933.SH,0.1195,1000,46160,1,10003934.SH,0.0725,1000,46160,1,10003935.SH,0.0418,1000,46160,1,10003936.SH,0.0233,1000,46160,1,10003937.SH,0.0132,1000,46160,1,10003938.SH,0.0039,1000,46160,1,10003939.SH,0.0024,1000,46160,1,10003940.SH,0.0311,1000,-5.12E-12,-1.11E-16,10003941.SH,0.0561,1000,-5.12E-12,-1.11E-16,10003942.SH,0.0915,1000,-5.12E-12,-1.11E-16,10003943.SH,0.1443,1000,-5.12E-12,-1.11E-16,10003944.SH,0.2155,1000,-5.12E-12,-1.11E-16,10003945.SH,0.2957,1000,-5.12E-12,-1.11E-16,10003946.SH,0.3902,1000,-5.12E-12,-1.11E-16,10003947.SH,0.63,1000,-5.12E-12,-1.11E-16,10003948.SH,0.9017,1000,-5.12E-12,-1.11E-16,10003971.SH,0.3413,1000,46160,1,10003972.SH,0.017,1000,-5.12E-12,-1.11E-16,10004013.SH,0.43,1000,46160,1,10004014.SH,0.0095,1000,-5.12E-12,-1.11E-16,10004029.SH,0.001,1000,46160,1,10004030.SH,0.001,1000,-5.12E-12,-1.11E-16,10004083.SH,0.001,1000,46160,1,10004084.SH,0.001,1000,46160,1,10004085.SH,0.001,1000,-5.12E-12,-1.11E-16,10004086.SH,0.001,1000,-5.12E-12,-1.11E-16,10004107.SH,0.001,1000,46160,1,10004108.SH,0.001,1000,-5.12E-12,-1.11E-16,10004147.SH,0.001,1000,46160,1,10004148.SH,0.001,1000,46160,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/9 11:30,10003549.SH,0.3136,1000,46849.628,1,10003550.SH,0.231,1000,46849.628,1,10003551.SH,0.1597,1000,46849.628,1,10003552.SH,0.1026,1000,46849.628,1,10003553.SH,0.0619,1000,46849.628,1,10003554.SH,0.0355,1000,46849.628,1,10003555.SH,0.0198,1000,46849.628,1,10003556.SH,0.0057,1000,46849.628,1,10003557.SH,0.0029,1000,46849.628,1,10003558.SH,0.02,1000,-5.20E-12,-1.11E-16,10003559.SH,0.0375,1000,-5.20E-12,-1.11E-16,10003560.SH,0.0657,1000,-5.20E-12,-1.11E-16,10003561.SH,0.107,1000,-5.20E-12,-1.11E-16,10003562.SH,0.1659,1000,-5.20E-12,-1.11E-16,10003563.SH,0.2394,1000,-5.20E-12,-1.11E-16,10003564.SH,0.3173,1000,-5.20E-12,-1.11E-16,10003565.SH,0.549,1000,-5.20E-12,-1.11E-16,10003566.SH,0.7902,1000,-5.20E-12,-1.11E-16,10003567.SH,0.0023,1000,46849.628,1,10003568.SH,1.0545,1000,-5.20E-12,-1.11E-16,10003569.SH,0.0019,1000,46849.628,1,10003570.SH,1.2783,1000,-5.20E-12,-1.11E-16,10003837.SH,0.0011,1000,46849.628,1,10003838.SH,1.4865,1000,-5.20E-12,-1.11E-16,10003931.SH,0.2538,1000,46130,1,10003932.SH,0.1799,1000,46130,1,10003933.SH,0.1176,1000,46130,1,10003934.SH,0.0706,1000,46130,1,10003935.SH,0.0415,1000,46130,1,10003936.SH,0.0231,1000,46130,1,10003937.SH,0.0134,1000,46130,1,10003938.SH,0.004,1000,46130,1,10003939.SH,0.002,1000,46130,1,10003940.SH,0.0313,1000,-5.12E-12,-1.11E-16,10003941.SH,0.0564,1000,-5.12E-12,-1.11E-16,10003942.SH,0.0932,1000,-5.12E-12,-1.11E-16,10003943.SH,0.1468,1000,-5.12E-12,-1.11E-16,10003944.SH,0.218,1000,-5.12E-12,-1.11E-16,10003945.SH,0.297,1000,-5.12E-12,-1.11E-16,10003946.SH,0.389,1000,-5.12E-12,-1.11E-16,10003947.SH,0.6267,1000,-5.12E-12,-1.11E-16,10003948.SH,0.9017,1000,-5.12E-12,-1.11E-16,10003971.SH,0.3392,1000,46130,1,10003972.SH,0.0168,1000,-5.12E-12,-1.11E-16,10004013.SH,0.4335,1000,46130,1,10004014.SH,0.0091,1000,-5.12E-12,-1.11E-16,10004029.SH,0.001,1000,46130,1,10004030.SH,0.001,1000,-5.12E-12,-1.11E-16,10004083.SH,0.001,1000,46130,1,10004084.SH,0.001,1000,46130,1,10004085.SH,0.001,1000,-5.12E-12,-1.11E-16,10004086.SH,0.001,1000,-5.12E-12,-1.11E-16,10004107.SH,0.001,1000,46130,1,10004108.SH,0.001,1000,-5.12E-12,-1.11E-16,10004147.SH,0.001,1000,46130,1,10004148.SH,0.001,1000,46130,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/9 14:00,10003549.SH,0.3288,1000,47052.748,1,10003550.SH,0.2462,1000,47052.748,1,10003551.SH,0.173,1000,47052.748,1,10003552.SH,0.1116,1000,47052.748,1,10003553.SH,0.0678,1000,47052.748,1,10003554.SH,0.0384,1000,47052.748,1,10003555.SH,0.0212,1000,47052.748,1,10003556.SH,0.0058,1000,47052.748,1,10003557.SH,0.0028,1000,47052.748,1,10003558.SH,0.0181,1000,-5.22E-12,-1.11E-16,10003559.SH,0.0329,1000,-5.22E-12,-1.11E-16,10003560.SH,0.0594,1000,-5.22E-12,-1.11E-16,10003561.SH,0.0968,1000,-5.22E-12,-1.11E-16,10003562.SH,0.1503,1000,-5.22E-12,-1.11E-16,10003563.SH,0.2207,1000,-5.22E-12,-1.11E-16,10003564.SH,0.2925,1000,-5.22E-12,-1.11E-16,10003565.SH,0.5311,1000,-5.22E-12,-1.11E-16,10003566.SH,0.76,1000,-5.22E-12,-1.11E-16,10003567.SH,0.0024,1000,47052.748,1,10003568.SH,1.0212,1000,-5.22E-12,-1.11E-16,10003569.SH,0.0019,1000,47052.748,1,10003570.SH,1.2783,1000,-5.22E-12,-1.11E-16,10003837.SH,0.0013,1000,47052.748,1,10003838.SH,1.4865,1000,-5.22E-12,-1.11E-16,10003931.SH,0.272,1000,46330,1,10003932.SH,0.1929,1000,46330,1,10003933.SH,0.1278,1000,46330,1,10003934.SH,0.0777,1000,46330,1,10003935.SH,0.0445,1000,46330,1,10003936.SH,0.025,1000,46330,1,10003937.SH,0.0139,1000,46330,1,10003938.SH,0.0043,1000,46330,1,10003939.SH,0.002,1000,46330,1,10003940.SH,0.0278,1000,-5.14E-12,-1.11E-16,10003941.SH,0.0502,1000,-5.14E-12,-1.11E-16,10003942.SH,0.0837,1000,-5.14E-12,-1.11E-16,10003943.SH,0.1338,1000,-5.14E-12,-1.11E-16,10003944.SH,0.2014,1000,-5.14E-12,-1.11E-16,10003945.SH,0.2766,1000,-5.14E-12,-1.11E-16,10003946.SH,0.3627,1000,-5.14E-12,-1.11E-16,10003947.SH,0.61,1000,-5.14E-12,-1.11E-16,10003948.SH,0.858,1000,-5.14E-12,-1.11E-16,10003971.SH,0.3571,1000,46330,1,10003972.SH,0.0153,1000,-5.14E-12,-1.11E-16,10004013.SH,0.4511,1000,46330,1,10004014.SH,0.0091,1000,-5.14E-12,-1.11E-16,10004029.SH,0.001,1000,46330,1,10004030.SH,0.001,1000,-5.14E-12,-1.11E-16,10004083.SH,0.001,1000,46330,1,10004084.SH,0.001,1000,46330,1,10004085.SH,0.001,1000,-5.14E-12,-1.11E-16,10004086.SH,0.001,1000,-5.14E-12,-1.11E-16,10004107.SH,0.001,1000,46330,1,10004108.SH,0.001,1000,-5.14E-12,-1.11E-16,10004147.SH,0.001,1000,46330,1,10004148.SH,0.001,1000,46330,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/9 15:00,10003549.SH,0.3388,1000,47154.308,1,10003550.SH,0.252,1000,47154.308,1,10003551.SH,0.1764,1000,47154.308,1,10003552.SH,0.1147,1000,47154.308,1,10003553.SH,0.0684,1000,47154.308,1,10003554.SH,0.039,1000,47154.308,1,10003555.SH,0.0214,1000,47154.308,1,10003556.SH,0.0057,1000,47154.308,1,10003557.SH,0.0028,1000,47154.308,1,10003558.SH,0.0163,1000,-5.24E-12,-1.11E-16,10003559.SH,0.0302,1000,-5.24E-12,-1.11E-16,10003560.SH,0.055,1000,-5.24E-12,-1.11E-16,10003561.SH,0.0897,1000,-5.24E-12,-1.11E-16,10003562.SH,0.1426,1000,-5.24E-12,-1.11E-16,10003563.SH,0.211,1000,-5.24E-12,-1.11E-16,10003564.SH,0.2921,1000,-5.24E-12,-1.11E-16,10003565.SH,0.5179,1000,-5.24E-12,-1.11E-16,10003566.SH,0.765,1000,-5.24E-12,-1.11E-16,10003567.SH,0.0019,1000,47154.308,1,10003568.SH,1.0135,1000,-5.24E-12,-1.11E-16,10003569.SH,0.0019,1000,47154.308,1,10003570.SH,1.2783,1000,-5.24E-12,-1.11E-16,10003837.SH,0.0011,1000,47154.308,1,10003838.SH,1.498,1000,-5.24E-12,-1.11E-16,10003931.SH,0.2763,1000,46430,1,10003932.SH,0.1979,1000,46430,1,10003933.SH,0.1313,1000,46430,1,10003934.SH,0.0804,1000,46430,1,10003935.SH,0.0453,1000,46430,1,10003936.SH,0.0242,1000,46430,1,10003937.SH,0.0133,1000,46430,1,10003938.SH,0.0042,1000,46430,1,10003939.SH,0.0021,1000,46430,1,10003940.SH,0.0258,1000,-5.15E-12,-1.11E-16,10003941.SH,0.047,1000,-5.15E-12,-1.11E-16,10003942.SH,0.0798,1000,-5.15E-12,-1.11E-16,10003943.SH,0.1282,1000,-5.15E-12,-1.11E-16,10003944.SH,0.1912,1000,-5.15E-12,-1.11E-16,10003945.SH,0.2735,1000,-5.15E-12,-1.11E-16,10003946.SH,0.36,1000,-5.15E-12,-1.11E-16,10003947.SH,0.599,1000,-5.15E-12,-1.11E-16,10003948.SH,0.8495,1000,-5.15E-12,-1.11E-16,10003971.SH,0.3644,1000,46430,1,10003972.SH,0.014,1000,-5.15E-12,-1.11E-16,10004013.SH,0.459,1000,46430,1,10004014.SH,0.0084,1000,-5.15E-12,-1.11E-16,10004029.SH,0.001,1000,46430,1,10004030.SH,0.001,1000,-5.15E-12,-1.11E-16,10004083.SH,0.001,1000,46430,1,10004084.SH,0.001,1000,46430,1,10004085.SH,0.001,1000,-5.15E-12,-1.11E-16,10004086.SH,0.001,1000,-5.15E-12,-1.11E-16,10004107.SH,0.001,1000,46430,1,10004108.SH,0.001,1000,-5.15E-12,-1.11E-16,10004147.SH,0.001,1000,46430,1,10004148.SH,0.001,1000,46430,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/10 10:30,10003549.SH,0.321,1000,46951.188,1,10003550.SH,0.2386,1000,46951.188,1,10003551.SH,0.1642,1000,46951.188,1,10003552.SH,0.1036,1000,46951.188,1,10003553.SH,0.0626,1000,46951.188,1,10003554.SH,0.034,1000,46951.188,1,10003555.SH,0.0185,1000,46951.188,1,10003556.SH,0.0049,1000,46951.188,1,10003557.SH,0.0025,1000,46951.188,1,10003558.SH,0.0171,1000,-5.21E-12,-1.11E-16,10003559.SH,0.0331,1000,-5.21E-12,-1.11E-16,10003560.SH,0.0596,1000,-5.21E-12,-1.11E-16,10003561.SH,0.0995,1000,-5.21E-12,-1.11E-16,10003562.SH,0.1524,1000,-5.21E-12,-1.11E-16,10003563.SH,0.2251,1000,-5.21E-12,-1.11E-16,10003564.SH,0.3055,1000,-5.21E-12,-1.11E-16,10003565.SH,0.5395,1000,-5.21E-12,-1.11E-16,10003566.SH,0.768,1000,-5.21E-12,-1.11E-16,10003567.SH,0.0018,1000,46951.188,1,10003568.SH,0.001,1000,-5.21E-12,-1.11E-16,10003569.SH,0.0015,1000,46951.188,1,10003570.SH,1.2587,1000,-5.21E-12,-1.11E-16,10003837.SH,0.0012,1000,46951.188,1,10003838.SH,1.5105,1000,-5.21E-12,-1.11E-16,10003931.SH,0.2592,1000,46230,1,10003932.SH,0.182,1000,46230,1,10003933.SH,0.118,1000,46230,1,10003934.SH,0.0705,1000,46230,1,10003935.SH,0.0395,1000,46230,1,10003936.SH,0.0212,1000,46230,1,10003937.SH,0.012,1000,46230,1,10003938.SH,0.0037,1000,46230,1,10003939.SH,0.0017,1000,46230,1,10003940.SH,0.0273,1000,-5.13E-12,-1.11E-16,10003941.SH,0.051,1000,-5.13E-12,-1.11E-16,10003942.SH,0.0861,1000,-5.13E-12,-1.11E-16,10003943.SH,0.139,1000,-5.13E-12,-1.11E-16,10003944.SH,0.2085,1000,-5.13E-12,-1.11E-16,10003945.SH,0.2899,1000,-5.13E-12,-1.11E-16,10003946.SH,0.3756,1000,-5.13E-12,-1.11E-16,10003947.SH,0.615,1000,-5.13E-12,-1.11E-16,10003948.SH,0.8557,1000,-5.13E-12,-1.11E-16,10003971.SH,0.35,1000,46230,1,10003972.SH,0.0146,1000,-5.13E-12,-1.11E-16,10004013.SH,0.444,1000,46230,1,10004014.SH,0.0086,1000,-5.13E-12,-1.11E-16,10004029.SH,0.001,1000,46230,1,10004030.SH,0.001,1000,-5.13E-12,-1.11E-16,10004083.SH,0.001,1000,46230,1,10004084.SH,0.001,1000,46230,1,10004085.SH,0.001,1000,-5.13E-12,-1.11E-16,10004086.SH,0.001,1000,-5.13E-12,-1.11E-16,10004107.SH,0.001,1000,46230,1,10004108.SH,0.001,1000,-5.13E-12,-1.11E-16,10004147.SH,0.001,1000,46230,1,10004148.SH,0.001,1000,46230,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/10 11:30,10003549.SH,0.3144,1000,46910.564,1,10003550.SH,0.2293,1000,46910.564,1,10003551.SH,0.16,1000,46910.564,1,10003552.SH,0.1008,1000,46910.564,1,10003553.SH,0.0586,1000,46910.564,1,10003554.SH,0.0328,1000,46910.564,1,10003555.SH,0.0176,1000,46910.564,1,10003556.SH,0.0044,1000,46910.564,1,10003557.SH,0.0024,1000,46910.564,1,10003558.SH,0.017,1000,-5.21E-12,-1.11E-16,10003559.SH,0.0333,1000,-5.21E-12,-1.11E-16,10003560.SH,0.0596,1000,-5.21E-12,-1.11E-16,10003561.SH,0.1002,1000,-5.21E-12,-1.11E-16,10003562.SH,0.1564,1000,-5.21E-12,-1.11E-16,10003563.SH,0.2274,1000,-5.21E-12,-1.11E-16,10003564.SH,0.315,1000,-5.21E-12,-1.11E-16,10003565.SH,0.5465,1000,-5.21E-12,-1.11E-16,10003566.SH,0.768,1000,-5.21E-12,-1.11E-16,10003567.SH,0.0018,1000,46910.564,1,10003568.SH,0.001,1000,-5.21E-12,-1.11E-16,10003569.SH,0.0015,1000,46910.564,1,10003570.SH,1.2587,1000,-5.21E-12,-1.11E-16,10003837.SH,0.0012,1000,46910.564,1,10003838.SH,1.5105,1000,-5.21E-12,-1.11E-16,10003931.SH,0.2564,1000,46190,1,10003932.SH,0.179,1000,46190,1,10003933.SH,0.1151,1000,46190,1,10003934.SH,0.0682,1000,46190,1,10003935.SH,0.0383,1000,46190,1,10003936.SH,0.02,1000,46190,1,10003937.SH,0.0111,1000,46190,1,10003938.SH,0.0032,1000,46190,1,10003939.SH,0.0015,1000,46190,1,10003940.SH,0.0277,1000,-5.13E-12,-1.11E-16,10003941.SH,0.0506,1000,-5.13E-12,-1.11E-16,10003942.SH,0.0867,1000,-5.13E-12,-1.11E-16,10003943.SH,0.1389,1000,-5.13E-12,-1.11E-16,10003944.SH,0.2111,1000,-5.13E-12,-1.11E-16,10003945.SH,0.2935,1000,-5.13E-12,-1.11E-16,10003946.SH,0.3813,1000,-5.13E-12,-1.11E-16,10003947.SH,0.624,1000,-5.13E-12,-1.11E-16,10003948.SH,0.8557,1000,-5.13E-12,-1.11E-16,10003971.SH,0.34,1000,46190,1,10003972.SH,0.0146,1000,-5.13E-12,-1.11E-16,10004013.SH,0.4337,1000,46190,1,10004014.SH,0.0084,1000,-5.13E-12,-1.11E-16,10004029.SH,0.001,1000,46190,1,10004030.SH,0.001,1000,-5.13E-12,-1.11E-16,10004083.SH,0.001,1000,46190,1,10004084.SH,0.001,1000,46190,1,10004085.SH,0.001,1000,-5.13E-12,-1.11E-16,10004086.SH,0.001,1000,-5.13E-12,-1.11E-16,10004107.SH,0.001,1000,46190,1,10004108.SH,0.001,1000,-5.13E-12,-1.11E-16,10004147.SH,0.001,1000,46190,1,10004148.SH,0.001,1000,46190,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/10 14:00,10003549.SH,0.3143,1000,46910.564,1,10003550.SH,0.2214,1000,46910.564,1,10003551.SH,0.1582,1000,46910.564,1,10003552.SH,0.0993,1000,46910.564,1,10003553.SH,0.0584,1000,46910.564,1,10003554.SH,0.0327,1000,46910.564,1,10003555.SH,0.0172,1000,46910.564,1,10003556.SH,0.0042,1000,46910.564,1,10003557.SH,0.0022,1000,46910.564,1,10003558.SH,0.0161,1000,-5.21E-12,-1.11E-16,10003559.SH,0.0312,1000,-5.21E-12,-1.11E-16,10003560.SH,0.0576,1000,-5.21E-12,-1.11E-16,10003561.SH,0.0981,1000,-5.21E-12,-1.11E-16,10003562.SH,0.1557,1000,-5.21E-12,-1.11E-16,10003563.SH,0.228,1000,-5.21E-12,-1.11E-16,10003564.SH,0.3095,1000,-5.21E-12,-1.11E-16,10003565.SH,0.5402,1000,-5.21E-12,-1.11E-16,10003566.SH,0.768,1000,-5.21E-12,-1.11E-16,10003567.SH,0.0017,1000,46910.564,1,10003568.SH,0.001,1000,-5.21E-12,-1.11E-16,10003569.SH,0.0015,1000,46910.564,1,10003570.SH,1.2798,1000,-5.21E-12,-1.11E-16,10003837.SH,0.001,1000,46910.564,1,10003838.SH,1.5105,1000,-5.21E-12,-1.11E-16,10003931.SH,0.2568,1000,46190,1,10003932.SH,0.1791,1000,46190,1,10003933.SH,0.1141,1000,46190,1,10003934.SH,0.0675,1000,46190,1,10003935.SH,0.0375,1000,46190,1,10003936.SH,0.0201,1000,46190,1,10003937.SH,0.0115,1000,46190,1,10003938.SH,0.0032,1000,46190,1,10003939.SH,0.0015,1000,46190,1,10003940.SH,0.0261,1000,-5.13E-12,-1.11E-16,10003941.SH,0.0491,1000,-5.13E-12,-1.11E-16,10003942.SH,0.0855,1000,-5.13E-12,-1.11E-16,10003943.SH,0.1379,1000,-5.13E-12,-1.11E-16,10003944.SH,0.2102,1000,-5.13E-12,-1.11E-16,10003945.SH,0.293,1000,-5.13E-12,-1.11E-16,10003946.SH,0.39,1000,-5.13E-12,-1.11E-16,10003947.SH,0.6225,1000,-5.13E-12,-1.11E-16,10003948.SH,0.8557,1000,-5.13E-12,-1.11E-16,10003971.SH,0.3422,1000,46190,1,10003972.SH,0.0137,1000,-5.13E-12,-1.11E-16,10004013.SH,0.43,1000,46190,1,10004014.SH,0.0078,1000,-5.13E-12,-1.11E-16,10004029.SH,0.001,1000,46190,1,10004030.SH,0.001,1000,-5.13E-12,-1.11E-16,10004083.SH,0.001,1000,46190,1,10004084.SH,0.001,1000,46190,1,10004085.SH,0.001,1000,-5.13E-12,-1.11E-16,10004086.SH,0.001,1000,-5.13E-12,-1.11E-16,10004107.SH,0.001,1000,46190,1,10004108.SH,0.001,1000,-5.13E-12,-1.11E-16,10004147.SH,0.001,1000,46190,1,10004148.SH,0.001,1000,46190,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
2022/2/10 15:00,10003549.SH,0.3225,1000,47042.592,1,10003550.SH,0.235,1000,47042.592,1,10003551.SH,0.1628,1000,47042.592,1,10003552.SH,0.1027,1000,47042.592,1,10003553.SH,0.059,1000,47042.592,1,10003554.SH,0.0338,1000,47042.592,1,10003555.SH,0.0177,1000,47042.592,1,10003556.SH,0.0047,1000,47042.592,1,10003557.SH,0.0022,1000,47042.592,1,10003558.SH,0.0154,1000,-5.22E-12,-1.11E-16,10003559.SH,0.0292,1000,-5.22E-12,-1.11E-16,10003560.SH,0.0545,1000,-5.22E-12,-1.11E-16,10003561.SH,0.0933,1000,-5.22E-12,-1.11E-16,10003562.SH,0.1495,1000,-5.22E-12,-1.11E-16,10003563.SH,0.219,1000,-5.22E-12,-1.11E-16,10003564.SH,0.2998,1000,-5.22E-12,-1.11E-16,10003565.SH,0.5323,1000,-5.22E-12,-1.11E-16,10003566.SH,0.768,1000,-5.22E-12,-1.11E-16,10003567.SH,0.0017,1000,47042.592,1,10003568.SH,0.001,1000,-5.22E-12,-1.11E-16,10003569.SH,0.0014,1000,47042.592,1,10003570.SH,1.2798,1000,-5.22E-12,-1.11E-16,10003837.SH,0.001,1000,47042.592,1,10003838.SH,1.5105,1000,-5.22E-12,-1.11E-16,10003931.SH,0.261,1000,46320,1,10003932.SH,0.181,1000,46320,1,10003933.SH,0.1191,1000,46320,1,10003934.SH,0.069,1000,46320,1,10003935.SH,0.0382,1000,46320,1,10003936.SH,0.02,1000,46320,1,10003937.SH,0.0113,1000,46320,1,10003938.SH,0.0033,1000,46320,1,10003939.SH,0.0017,1000,46320,1,10003940.SH,0.0243,1000,-5.14E-12,-1.11E-16,10003941.SH,0.0453,1000,-5.14E-12,-1.11E-16,10003942.SH,0.0806,1000,-5.14E-12,-1.11E-16,10003943.SH,0.1332,1000,-5.14E-12,-1.11E-16,10003944.SH,0.1987,1000,-5.14E-12,-1.11E-16,10003945.SH,0.2822,1000,-5.14E-12,-1.11E-16,10003946.SH,0.3699,1000,-5.14E-12,-1.11E-16,10003947.SH,0.6161,1000,-5.14E-12,-1.11E-16,10003948.SH,0.8557,1000,-5.14E-12,-1.11E-16,10003971.SH,0.349,1000,46320,1,10003972.SH,0.0128,1000,-5.14E-12,-1.11E-16,10004013.SH,0.445,1000,46320,1,10004014.SH,0.0073,1000,-5.14E-12,-1.11E-16,10004029.SH,0.001,1000,46320,1,10004030.SH,0.001,1000,-5.14E-12,-1.11E-16,10004083.SH,0.001,1000,46320,1,10004084.SH,0.001,1000,46320,1,10004085.SH,0.001,1000,-5.14E-12,-1.11E-16,10004086.SH,0.001,1000,-5.14E-12,-1.11E-16,10004107.SH,0.001,1000,46320,1,10004108.SH,0.001,1000,-5.14E-12,-1.11E-16,10004147.SH,0.001,1000,46320,1,10004148.SH,0.001,1000,46320,1,10004149.SH,0.001,1000,0,0,10004150.SH,0.001,1000,0,0
